"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1981","totalpop1982","totalpop1983","totalpop1984","totalpop1985","totalpop1986","totalpop1987","totalpop1988","totalpop1989","totalpop1990","totalpop1991","totalpop1992","totalpop1993","totalpop1994","totalpop1995","totalpop1996","totalpop1997","totalpop1998","totalpop1999","totalpop2000","totalpop2001","totalpop2002","totalpop2003","totalpop2004","totalpop2005","totalpop2006","totalpop2007","totalpop2008","totalpop2009","totalpop2010","totalpop2011","totalpop2012","totalpop2013","totalpop2014","totalpop2015","totalpop2016","totalpop2017","totalpop2018","totalpop2019","totalpop2020","totalpop2021","totalpop2022","totalpop2023","totalpop2024","totalpop2025","totalpop2026","totalpop2027","totalpop2028","totalpop2029","totalpop2030","totalpop2031","totalpop2032","totalpop2033","totalpop2034","totalpop2035","totalpop2036","totalpop2037","totalpop2038","totalpop2039","totalpop2040","totalpop2041","totalpop2042","totalpop2043","totalpop2044","totalpop2045","totalpop2046","totalpop2047","totalpop2048","totalpop2049","totalpop2050"
43501,"Kuma-gun, Nishiki-machi, Kumamoto","熊本県 球磨郡 錦町",10679,10863,11047,11230,11414,11598,11624,11650,11676,11702,11728,11801,11875,11948,12022,12095,12071,12047,12023,11999,11975,11909,11844,11778,11713,11647,11533,11418,11304,11189,11075,11013,10951,10890,10828,10766,10670,10575,10479,10384,10288,10179,10070,9962,9853,9744,9636,9527,9419,9310,9202,9085,8968,8852,8735,8618,8504,8390,8277,8163,8049,7937,7825,7713,7601,7489,7373,7258,7142,7027,6911
43505,"Kuma-gun, Taragi-machi, Kumamoto","熊本県 球磨郡 多良木町",14598,14503,14408,14313,14218,14123,13986,13849,13711,13574,13437,13290,13143,12995,12848,12701,12575,12449,12324,12198,12072,11937,11802,11668,11533,11398,11229,11060,10892,10723,10554,10401,10249,10096,9944,9791,9648,9505,9362,9219,9076,8908,8741,8573,8406,8238,8076,7915,7753,7592,7430,7283,7136,6990,6843,6696,6565,6435,6304,6174,6043,5913,5782,5652,5521,5391,5268,5145,5021,4898,4775
43506,"Kuma-gun, Yunomae-machi, Kumamoto","熊本県 球磨郡 湯前町",6038,5991,5945,5898,5852,5805,5747,5689,5630,5572,5514,5481,5448,5416,5383,5350,5284,5217,5151,5084,5018,4960,4901,4843,4784,4726,4656,4586,4515,4445,4375,4297,4219,4141,4063,3985,3913,3842,3770,3699,3627,3557,3487,3418,3348,3278,3212,3147,3081,3016,2950,2888,2826,2763,2701,2639,2582,2524,2467,2409,2352,2297,2243,2188,2134,2079,2025,1971,1917,1863,1809
43507,"Kuma-gun, Mizukami-mura, Kumamoto","熊本県 球磨郡 水上村",3668,3624,3579,3535,3490,3446,3380,3314,3247,3181,3115,3076,3037,2997,2958,2919,2876,2834,2791,2749,2706,2684,2662,2641,2619,2597,2559,2520,2482,2443,2405,2370,2336,2301,2267,2232,2192,2152,2113,2073,2033,1993,1952,1912,1871,1831,1793,1755,1718,1680,1642,1608,1575,1541,1508,1474,1445,1416,1388,1359,1330,1303,1276,1249,1222,1195,1169,1143,1116,1090,1064
43510,"Kuma-gun, Sagara-mura, Kumamoto","熊本県 球磨郡 相良村",5932,5950,5969,5987,6006,6024,6007,5991,5974,5958,5941,5904,5867,5830,5793,5756,5710,5664,5618,5572,5526,5500,5475,5449,5424,5398,5305,5212,5120,5027,4934,4841,4748,4654,4561,4468,4388,4309,4229,4150,4070,3982,3894,3806,3718,3630,3554,3478,3403,3327,3251,3176,3102,3027,2953,2878,2808,2738,2667,2597,2527,2460,2393,2327,2260,2193,2132,2071,2009,1948,1887
43511,"Kuma-gun, Itsuki-mura, Kumamoto","熊本県 球磨郡 五木村",3086,2928,2770,2613,2455,2297,2230,2164,2097,2031,1964,1909,1853,1798,1742,1687,1656,1624,1593,1561,1530,1496,1461,1427,1392,1358,1327,1297,1266,1236,1205,1175,1145,1115,1085,1055,1030,1005,981,956,931,908,885,863,840,817,801,785,768,752,736,719,702,686,669,652,638,624,610,596,582,570,557,545,532,520,510,500,490,480,470
43512,"Kuma-gun, Yamae-mura, Kumamoto","熊本県 球磨郡 山江村",4276,4300,4325,4349,4374,4398,4366,4334,4301,4269,4237,4213,4189,4166,4142,4118,4115,4112,4110,4107,4104,4063,4023,3982,3942,3901,3857,3813,3769,3725,3681,3629,3577,3526,3474,3422,3385,3348,3312,3275,3238,3177,3117,3056,2996,2935,2876,2817,2758,2699,2640,2586,2532,2477,2423,2369,2326,2283,2239,2196,2153,2109,2064,2020,1975,1931,1888,1845,1803,1760,1717
43513,"Kuma-gun, Kuma-mura, Kumamoto","熊本県 球磨郡 球磨村",6984,6932,6881,6829,6778,6726,6611,6496,6380,6265,6150,6053,5956,5859,5762,5665,5572,5479,5387,5294,5201,5118,5035,4952,4869,4786,4679,4571,4464,4356,4249,4139,4029,3918,3808,3698,3445,3192,2939,2686,2433,2235,2036,1838,1639,1441,1407,1373,1340,1306,1272,1238,1204,1169,1135,1101,1066,1032,997,963,928,898,868,839,809,779,753,727,702,676,650
43514,"Kuma-gun, Asagiri-cho, Kumamoto","熊本県 球磨郡 あさぎり町",19524,19526,19528,19531,19533,19535,19422,19308,19195,19081,18968,18881,18794,18707,18620,18533,18377,18220,18064,17907,17751,17661,17571,17480,17390,17300,17168,17035,16903,16770,16638,16415,16192,15969,15746,15523,15354,15184,15015,14845,14676,14454,14232,14010,13788,13566,13352,13138,12923,12709,12495,12301,12107,11913,11719,11525,11345,11164,10984,10803,10623,10443,10263,10084,9904,9724,9544,9363,9183,9002,8822
43531,"Amakusa-gun, Reihoku-machi, Kumamoto","熊本県 天草郡 苓北町",10897,10842,10787,10731,10676,10621,10480,10339,10198,10057,9916,9855,9795,9734,9674,9613,9578,9542,9507,9471,9436,9334,9232,9131,9029,8927,8804,8682,8559,8437,8314,8199,8084,7969,7854,7739,7614,7489,7364,7239,7114,6977,6841,6704,6568,6431,6300,6169,6037,5906,5775,5655,5534,5414,5293,5173,5063,4952,4842,4731,4621,4510,4399,4289,4178,4067,3961,3855,3749,3643,3537
44201,"Oita-shi, Oita","大分県 大分市",385635,391232,396830,402427,408025,413622,416883,420144,423405,426666,429927,433258,436589,439919,443250,446581,448150,449718,451287,452855,454424,456003,457581,459160,460738,462317,464672,467028,469383,471739,474094,474904,475715,476525,477336,478146,477640,477133,476627,476120,475614,474772,473930,473089,472247,471405,469904,468403,466903,465402,463901,461999,460096,458194,456291,454389,452089,449788,447488,445187,442887,440260,437633,435007,432380,429753,426977,424202,421426,418651,415875
44202,"Beppu-shi, Oita","大分県 別府市",136485,136143,135801,135459,135117,134775,133887,132999,132110,131222,130334,129918,129502,129087,128671,128255,127909,127562,127216,126869,126523,126610,126697,126785,126872,126959,126644,126329,126015,125700,125385,124736,124086,123437,122787,122138,120775,119411,118048,116684,115321,114391,113462,112532,111603,110673,109619,108564,107510,106455,105401,104287,103174,102060,100947,99833,98712,97591,96471,95350,94229,93158,92087,91016,89945,88874,87905,86937,85968,85000,84031
44203,"Nakatsu-shi, Oita","大分県 中津市",85963,86318,86672,87027,87381,87736,87582,87428,87273,87119,86965,86908,86851,86793,86736,86679,86467,86254,86042,85829,85617,85367,85117,84868,84618,84368,84357,84346,84334,84323,84312,84243,84173,84104,84034,83965,83745,83524,83304,83083,82863,82522,82181,81841,81500,81159,80742,80325,79909,79492,79075,78637,78199,77760,77322,76884,76427,75970,75514,75057,74600,74098,73597,73095,72594,72092,71583,71074,70565,70056,69547
44204,"Hita-shi, Oita","大分県 日田市",83880,83835,83790,83745,83700,83655,83240,82825,82410,81995,81580,81219,80858,80498,80137,79776,79295,78813,78332,77850,77369,76728,76087,75447,74806,74165,73520,72875,72230,71585,70940,70057,69173,68290,67406,66523,65750,64977,64203,63430,62657,61726,60794,59863,58931,58000,57169,56338,55506,54675,53844,53057,52270,51482,50695,49908,49144,48379,47615,46850,46086,45348,44610,43871,43133,42395,41684,40973,40261,39550,38839
44205,"Saiki-shi, Oita","大分県 佐伯市",96534,96409,96283,96158,96032,95907,94969,94031,93093,92155,91217,90597,89977,89356,88736,88116,87383,86649,85916,85182,84449,83619,82788,81958,81127,80297,79628,78959,78289,77620,76951,76003,75055,74107,73159,72211,71139,70067,68995,67923,66851,65608,64366,63123,61881,60638,59538,58438,57339,56239,55139,54077,53015,51954,50892,49830,48838,47846,46853,45861,44869,43930,42991,42051,41112,40173,39294,38415,37537,36658,35779
44206,"Usuki-shi, Oita","大分県 臼杵市",51302,51259,51216,51172,51129,51086,50620,50153,49687,49220,48754,48369,47984,47600,47215,46830,46561,46292,46024,45755,45486,45059,44632,44206,43779,43352,42975,42599,42222,41846,41469,40925,40381,39836,39292,38748,38230,37712,37194,36676,36158,35476,34795,34113,33432,32750,32181,31613,31044,30476,29907,29358,28809,28259,27710,27161,26636,26111,25585,25060,24535,24046,23556,23067,22577,22088,21639,21190,20740,20291,19842
44207,"Tsukumi-shi, Oita","大分県 津久見市",30454,30130,29807,29483,29160,28836,28428,28020,27613,27205,26797,26407,26017,25628,25238,24848,24511,24174,23838,23501,23164,22822,22481,22139,21798,21456,21148,20840,20533,20225,19917,19527,19138,18748,18359,17969,17595,17221,16848,16474,16100,15693,15286,14878,14471,14064,13727,13391,13054,12718,12381,12063,11745,11428,11110,10792,10502,10212,9922,9632,9342,9071,8800,8529,8258,7987,7750,7512,7275,7037,6800
44208,"Taketa-shi, Oita","大分県 竹田市",36011,35747,35484,35220,34957,34693,34234,33775,33316,32857,32398,31992,31586,31180,30774,30368,30032,29696,29361,29025,28689,28258,27827,27396,26965,26534,26112,25690,25267,24845,24423,24005,23587,23168,22750,22332,21932,21532,21132,20732,20332,19858,19383,18909,18434,17960,17550,17141,16731,16322,15912,15554,15196,14839,14481,14123,13802,13481,13160,12839,12518,12222,11926,11631,11335,11039,10771,10503,10235,9967,9699
44209,"Bungotakada-shi, Oita","大分県 豊後高田市",30705,30526,30348,30169,29991,29812,29609,29406,29204,29001,28798,28506,28214,27921,27629,27337,27111,26885,26658,26432,26206,25988,25769,25551,25332,25114,24872,24631,24389,24148,23906,23695,23485,23274,23064,22853,22705,22557,22408,22260,22112,21897,21682,21468,21253,21038,20816,20593,20371,20148,19926,19714,19502,19290,19078,18866,18663,18461,18258,18056,17853,17652,17452,17251,17051,16850,16659,16468,16277,16086,15895
44210,"Kitsuki-shi, Oita","大分県 杵築市",35066,35016,34966,34916,34866,34816,34672,34528,34383,34239,34095,33950,33805,33660,33515,33370,33369,33367,33366,33364,33363,33404,33445,33485,33526,33567,33270,32973,32677,32380,32083,31703,31324,30944,30565,30185,29748,29311,28873,28436,27999,27439,26879,26318,25758,25198,24817,24435,24054,23672,23291,22932,22573,22214,21855,21496,21149,20802,20455,20108,19761,19424,19086,18749,18411,18074,17750,17427,17103,16780,16456
44211,"Usa-shi, Oita","大分県 宇佐市",67811,67841,67871,67900,67930,67960,67476,66992,66509,66025,65541,65197,64852,64508,64163,63819,63525,63231,62937,62643,62349,62041,61733,61425,61117,60809,60449,60089,59728,59368,59008,58458,57908,57358,56808,56258,55561,54863,54166,53468,52771,52165,51560,50954,50349,49743,49143,48542,47942,47341,46741,46156,45571,44985,44400,43815,43245,42676,42106,41537,40967,40404,39841,39279,38716,38153,37609,37064,36520,35975,35431
44212,"Bungoono-shi, Oita","大分県 豊後大野市",51975,51582,51189,50797,50404,50011,49416,48820,48225,47629,47034,46665,46297,45928,45560,45191,44827,44463,44099,43735,43371,43006,42642,42277,41913,41548,41129,40710,40290,39871,39452,38878,38305,37731,37158,36584,36006,35428,34851,34273,33695,33029,32362,31696,31029,30363,29780,29197,28614,28031,27448,26925,26402,25880,25357,24834,24356,23878,23401,22923,22445,21995,21545,21096,20646,20196,19775,19355,18934,18514,18093
44213,"Yufu-shi, Oita","大分県 由布市",34708,34955,35203,35450,35698,35945,35780,35615,35449,35284,35119,35050,34981,34911,34842,34773,34868,34963,35058,35153,35248,35276,35303,35331,35358,35386,35249,35112,34976,34839,34702,34614,34526,34438,34350,34262,33964,33666,33368,33070,32772,32531,32290,32050,31809,31568,31326,31084,30843,30601,30359,30122,29885,29649,29412,29175,28933,28691,28450,28208,27966,27718,27470,27222,26974,26726,26489,26252,26016,25779,25542
44214,"Kunisaki-shi, Oita","大分県 国東市",40504,40360,40216,40072,39928,39784,39381,38979,38576,38174,37771,37467,37164,36860,36557,36253,36087,35922,35756,35591,35425,35181,34937,34694,34450,34206,33765,33324,32884,32443,32002,31331,30660,29989,29318,28647,28164,27681,27198,26715,26232,25765,25297,24830,24362,23895,23456,23018,22579,22141,21702,21293,20884,20475,20066,19657,19272,18887,18503,18118,17733,17358,16983,16609,16234,15859,15511,15163,14815,14467,14119
44322,"Higashikunisaki-gun, Himeshima-mura, Oita","大分県 東国東郡 姫島村",3234,3239,3245,3250,3256,3261,3262,3264,3265,3267,3268,3214,3159,3105,3050,2996,2949,2902,2855,2808,2761,2703,2644,2586,2527,2469,2413,2357,2301,2245,2189,2149,2110,2070,2031,1991,1938,1885,1831,1778,1725,1677,1629,1580,1532,1484,1442,1399,1357,1314,1272,1232,1192,1152,1112,1072,1034,996,959,921,883,849,816,782,749,715,684,652,621,589,558
44341,"Hayami-gun, Hiji-machi, Oita","大分県 速見郡 日出町",21464,21684,21904,22124,22344,22564,22769,22974,23179,23384,23589,23758,23927,24095,24264,24433,24775,25117,25458,25800,26142,26442,26741,27041,27340,27640,27756,27872,27989,28105,28221,28188,28156,28123,28091,28058,27991,27924,27857,27790,27723,27598,27473,27348,27223,27098,26954,26810,26665,26521,26377,26230,26083,25936,25789,25642,25484,25327,25169,25012,24854,24689,24524,24358,24193,24028,23855,23682,23509,23336,23163
44461,"Kusu-gun, Kokonoe-machi, Oita","大分県 玖珠郡 九重町",14407,14260,14113,13966,13819,13672,13507,13342,13178,13013,12848,12683,12518,12352,12187,12022,11931,11840,11748,11657,11566,11474,11383,11291,11200,11108,10971,10833,10696,10558,10421,10266,10111,9955,9800,9645,9424,9203,8983,8762,8541,8371,8201,8030,7860,7690,7525,7361,7196,7032,6867,6715,6564,6412,6261,6109,5971,5832,5694,5555,5417,5285,5153,5022,4890,4758,4638,4518,4399,4279,4159
44462,"Kusu-gun, Kusu-machi, Oita","大分県 玖珠郡 玖珠町",22775,22636,22497,22357,22218,22079,21845,21610,21376,21141,20907,20657,20408,20158,19909,19659,19525,19391,19256,19122,18988,18846,18703,18561,18418,18276,18032,17787,17543,17298,17054,16808,16562,16315,16069,15823,15536,15248,14961,14673,14386,14072,13757,13443,13128,12814,12577,12340,12102,11865,11628,11405,11182,10958,10735,10512,10299,10087,9874,9662,9449,9249,9049,8848,8648,8448,8261,8075,7888,7702,7515
45201,"Miyazaki-shi, Miyazaki","宮崎県 宮崎市",329751,333694,337637,341579,345522,349465,352588,355711,358834,361957,365080,368942,372804,376667,380529,384391,385948,387506,389063,390621,392178,392861,393544,394227,394910,395593,396591,397589,398587,399585,400583,400694,400805,400916,401027,401138,401178,401218,401259,401299,401339,400424,399509,398595,397680,396765,395377,393989,392600,391212,389824,388144,386464,384783,383103,381423,379474,377525,375577,373628,371679,369440,367201,364963,362724,360485,358102,355719,353335,350952,348569
45202,"Miyakonojo-shi, Miyazaki","宮崎県 都城市",172655,173270,173884,174499,175113,175728,175101,174474,173847,173220,172593,172885,173177,173470,173762,174054,173606,173157,172709,172260,171812,171641,171469,171298,171126,170955,170684,170414,170143,169873,169602,168687,167773,166858,165944,165029,164151,163273,162396,161518,160640,159505,158371,157236,156102,154967,153732,152497,151263,150028,148793,147585,146376,145168,143959,142751,141574,140396,139219,138041,136864,135674,134483,133293,132102,130912,129716,128519,127323,126126,124930
45203,"Nobeoka-shi, Miyazaki","宮崎県 延岡市",154881,154672,154463,154253,154044,153835,152466,151097,149727,148358,146989,145941,144894,143846,142799,141751,141236,140721,140206,139691,139176,138377,137578,136780,135981,135182,134382,133582,132782,131982,131182,129977,128773,127568,126364,125159,123806,122453,121100,119747,118394,116765,115137,113508,111880,110251,108812,107373,105933,104494,103055,101649,100244,98838,97433,96027,94669,93312,91954,90597,89239,87905,86571,85238,83904,82570,81284,79999,78713,77428,76142
45204,"Nichinan-shi, Miyazaki","宮崎県 日南市",72785,72535,72285,72035,71785,71535,70863,70191,69520,68848,68176,67703,67229,66756,66282,65809,65331,64854,64376,63899,63421,62920,62418,61917,61415,60914,60269,59624,58979,58334,57689,56969,56249,55530,54810,54090,53442,52793,52145,51496,50848,49980,49113,48245,47378,46510,45759,45007,44256,43504,42753,42033,41313,40592,39872,39152,38471,37790,37109,36428,35747,35104,34462,33819,33177,32534,31934,31334,30734,30134,29534
45205,"Kobayashi-shi, Miyazaki","宮崎県 小林市",52762,52960,53158,53357,53555,53753,53698,53644,53589,53535,53480,53350,53219,53089,52958,52828,52602,52376,52149,51923,51697,51322,50946,50571,50195,49820,49510,49200,48890,48580,48270,47860,47450,47041,46631,46221,45711,45201,44690,44180,43670,43166,42662,42159,41655,41151,40631,40112,39592,39073,38553,38054,37555,37055,36556,36057,35587,35117,34646,34176,33706,33228,32751,32273,31796,31318,30849,30381,29912,29444,28975
45206,"Hyuga-shi, Miyazaki","宮崎県 日向市",64948,65068,65188,65307,65427,65547,65324,65101,64877,64654,64431,64413,64395,64377,64359,64341,64310,64279,64248,64217,64186,64060,63934,63807,63681,63555,63489,63422,63356,63289,63223,62931,62638,62346,62053,61761,61335,60908,60482,60055,59629,58896,58163,57431,56698,55965,55430,54894,54359,53823,53288,52745,52201,51658,51114,50571,50032,49493,48953,48414,47875,47322,46769,46215,45662,45109,44552,43995,43438,42881,42324
45207,"Kushima-shi, Miyazaki","宮崎県 串間市",29420,29202,28983,28765,28546,28328,28009,27690,27372,27053,26734,26436,26138,25839,25541,25243,24924,24605,24285,23966,23647,23341,23035,22730,22424,22118,21785,21452,21119,20786,20453,20118,19783,19449,19114,18779,18388,17996,17605,17213,16822,16425,16027,15630,15232,14835,14501,14166,13832,13497,13163,12872,12581,12291,12000,11709,11460,11210,10961,10711,10462,10225,9988,9752,9515,9278,9059,8840,8621,8402,8183
45208,"Saito-shi, Miyazaki","宮崎県 西都市",37836,37943,38050,38156,38263,38370,38140,37909,37679,37448,37218,37041,36863,36686,36508,36331,36141,35951,35761,35571,35381,35122,34863,34605,34346,34087,33792,33498,33203,32909,32614,32228,31842,31455,31069,30683,30268,29854,29439,29025,28610,28192,27773,27355,26936,26518,26121,25724,25326,24929,24532,24143,23754,23365,22976,22587,22203,21820,21436,21053,20669,20290,19911,19533,19154,18775,18415,18056,17696,17337,16977
45209,"Ebino-shi, Miyazaki","宮崎県 えびの市",27246,27404,27561,27719,27876,28034,27792,27551,27309,27068,26826,26635,26444,26254,26063,25872,25679,25486,25292,25099,24906,24541,24175,23810,23444,23079,22784,22490,22195,21901,21606,21192,20779,20365,19952,19538,19158,18778,18398,18018,17638,17239,16841,16442,16044,15645,15328,15011,14695,14378,14061,13769,13477,13184,12892,12600,12333,12066,11798,11531,11264,11015,10766,10516,10267,10018,9790,9561,9333,9104,8876
45341,"Kitamorokata-gun, Mimata-cho, Miyazaki","宮崎県 北諸県郡 三股町",17713,17937,18161,18384,18608,18832,19268,19704,20139,20575,21011,21397,21783,22169,22555,22941,23164,23387,23610,23833,24056,24154,24252,24349,24447,24545,24596,24647,24698,24749,24800,24921,25042,25162,25283,25404,25441,25479,25516,25554,25591,25551,25512,25472,25433,25393,25297,25200,25104,25007,24911,24792,24673,24555,24436,24317,24194,24071,23947,23824,23701,23563,23426,23288,23151,23013,22863,22712,22562,22411,22261
45361,"Nishimorokata-gun, Takaharu-cho, Miyazaki","宮崎県 西諸県郡 高原町",12579,12554,12529,12505,12480,12455,12361,12267,12172,12078,11984,11911,11838,11765,11692,11619,11546,11473,11400,11327,11254,11128,11002,10875,10749,10623,10498,10374,10249,10125,10000,9860,9720,9580,9440,9300,9168,9036,8903,8771,8639,8502,8366,8229,8093,7956,7818,7680,7542,7404,7266,7137,7008,6878,6749,6620,6495,6371,6246,6122,5997,5874,5752,5629,5507,5384,5267,5149,5032,4914,4797
45382,"Higashimorokata-gun, Kunitomi-cho, Miyazaki","宮崎県 東諸県郡 国富町",19864,20123,20383,20642,20902,21161,21197,21232,21268,21303,21339,21497,21655,21814,21972,22130,22177,22225,22272,22320,22367,22232,22097,21962,21827,21692,21535,21379,21222,21066,20909,20648,20388,20127,19867,19606,19364,19123,18881,18640,18398,18165,17933,17700,17468,17235,16988,16741,16494,16247,16000,15746,15493,15239,14986,14732,14478,14224,13971,13717,13463,13207,12951,12694,12438,12182,11934,11685,11437,11188,10940
45383,"Higashimorokata-gun, Aya-cho, Miyazaki","宮崎県 東諸県郡 綾町",7261,7271,7280,7290,7299,7309,7324,7339,7355,7370,7385,7392,7399,7405,7412,7419,7454,7490,7525,7561,7596,7572,7549,7525,7502,7478,7427,7376,7326,7275,7224,7248,7272,7297,7321,7345,7263,7181,7098,7016,6934,6875,6816,6756,6697,6638,6562,6487,6411,6336,6260,6187,6115,6042,5970,5897,5831,5765,5698,5632,5566,5499,5432,5366,5299,5232,5169,5106,5043,4980,4917
45401,"Koyu-gun, Takanabe-cho, Miyazaki","宮崎県 児湯郡 高鍋町",22950,23008,23066,23123,23181,23239,23185,23131,23078,23024,22970,22953,22936,22920,22903,22886,22858,22831,22803,22776,22748,22703,22658,22612,22567,22522,22364,22206,22049,21891,21733,21591,21450,21308,21167,21025,20804,20584,20363,20143,19922,19733,19544,19354,19165,18976,18771,18566,18361,18156,17951,17744,17537,17331,17124,16917,16715,16513,16312,16110,15908,15705,15502,15298,15095,14892,14700,14508,14315,14123,13931
45402,"Koyu-gun, Shintomi-cho, Miyazaki","宮崎県 児湯郡 新富町",17220,17387,17553,17720,17886,18053,18059,18066,18072,18079,18085,18075,18066,18056,18047,18037,18241,18445,18650,18854,19058,18968,18878,18788,18698,18608,18505,18402,18298,18195,18092,17948,17804,17661,17517,17373,17211,17049,16888,16726,16564,16400,16237,16073,15910,15746,15570,15393,15217,15040,14864,14687,14510,14334,14157,13980,13802,13624,13447,13269,13091,12907,12724,12540,12357,12173,11992,11811,11630,11449,11268
45403,"Koyu-gun, Nishimera-son, Miyazaki","宮崎県 児湯郡 西米良村",2153,2120,2087,2055,2022,1989,1930,1871,1812,1753,1694,1664,1634,1603,1573,1543,1530,1518,1505,1493,1480,1445,1411,1376,1342,1307,1294,1281,1267,1254,1241,1211,1180,1150,1119,1089,1071,1053,1036,1018,1000,977,954,932,909,886,868,849,831,812,794,779,764,749,734,719,707,694,682,669,657,646,636,625,615,604,597,590,582,575,568
45404,"Koyu-gun, Kijo-cho, Miyazaki","宮崎県 児湯郡 木城町",5857,5906,5955,6003,6052,6101,6055,6009,5963,5917,5871,5842,5813,5785,5756,5727,5733,5740,5746,5753,5759,5713,5668,5622,5577,5531,5460,5389,5319,5248,5177,5188,5199,5209,5220,5231,5164,5097,5029,4962,4895,4835,4775,4716,4656,4596,4529,4462,4396,4329,4262,4199,4135,4072,4008,3945,3888,3830,3773,3715,3658,3605,3552,3499,3446,3393,3345,3296,3248,3199,3151
45405,"Koyu-gun, Kawaminami-cho, Miyazaki","宮崎県 児湯郡 川南町",18026,18117,18208,18298,18389,18480,18458,18436,18415,18393,18371,18307,18244,18180,18117,18053,17968,17884,17799,17715,17630,17569,17507,17446,17384,17323,17260,17197,17135,17072,17009,16829,16649,16469,16289,16109,15926,15743,15560,15377,15194,14998,14802,14605,14409,14213,14022,13831,13641,13450,13259,13078,12897,12716,12535,12354,12176,11998,11821,11643,11465,11281,11098,10914,10731,10547,10366,10184,10003,9821,9640
45406,"Koyu-gun, Tsuno-cho, Miyazaki","宮崎県 児湯郡 都農町",13486,13561,13635,13710,13784,13859,13733,13607,13481,13355,13229,13107,12985,12862,12740,12618,12559,12499,12440,12380,12321,12219,12117,12015,11913,11811,11676,11541,11407,11272,11137,10988,10839,10689,10540,10391,10294,10197,10100,10003,9906,9772,9639,9505,9372,9238,9104,8971,8837,8704,8570,8438,8305,8173,8040,7908,7777,7646,7514,7383,7252,7130,7008,6886,6764,6642,6526,6410,6294,6178,6062
45421,"Higashiusuki-gun, Kadogawa-cho, Miyazaki","宮崎県 東臼杵郡 門川町",18533,18615,18696,18778,18859,18941,18932,18922,18913,18903,18894,18946,18998,19051,19103,19155,19181,19208,19234,19261,19287,19271,19255,19239,19223,19207,19136,19066,18995,18925,18854,18720,18586,18451,18317,18183,18022,17861,17701,17540,17379,17164,16949,16735,16520,16305,16115,15924,15734,15543,15353,15157,14962,14766,14571,14375,14178,13980,13783,13585,13388,13192,12996,12801,12605,12409,12213,12017,11822,11626,11430
45429,"Higashiusuki-gun, Morotsuka-son, Miyazaki","宮崎県 東臼杵郡 諸塚村",3470,3418,3367,3315,3264,3212,3153,3094,3035,2976,2917,2871,2825,2779,2733,2687,2630,2573,2516,2459,2402,2345,2289,2232,2176,2119,2072,2024,1977,1929,1882,1853,1825,1796,1768,1739,1688,1638,1587,1537,1486,1451,1416,1382,1347,1312,1280,1249,1217,1186,1154,1126,1098,1069,1041,1013,988,963,937,912,887,865,843,821,799,777,757,737,716,696,676
45430,"Higashiusuki-gun, Shiiba-son, Miyazaki","宮崎県 東臼杵郡 椎葉村",5478,5409,5339,5270,5200,5131,5027,4923,4819,4715,4611,4521,4431,4340,4250,4160,4082,4004,3925,3847,3769,3711,3653,3594,3536,3478,3401,3324,3246,3169,3092,3035,2978,2922,2865,2808,2747,2686,2625,2564,2503,2433,2364,2294,2225,2155,2097,2038,1980,1921,1863,1817,1771,1725,1679,1633,1592,1550,1509,1467,1426,1388,1351,1313,1276,1238,1203,1168,1133,1098,1063
45431,"Higashiusuki-gun, Misato-cho, Miyazaki","宮崎県 東臼杵郡 美郷町",10709,10538,10367,10197,10026,9855,9681,9507,9332,9158,8984,8837,8691,8544,8398,8251,8103,7954,7806,7657,7509,7382,7255,7128,7001,6874,6749,6624,6498,6373,6248,6094,5941,5787,5634,5480,5349,5218,5088,4957,4826,4707,4589,4470,4352,4233,4131,4029,3926,3824,3722,3630,3538,3447,3355,3263,3180,3097,3013,2930,2847,2768,2689,2609,2530,2451,2381,2312,2242,2173,2103
45441,"Nishiusuki-gun, Takachiho-cho, Miyazaki","宮崎県 西臼杵郡 高千穂町",19957,19800,19642,19485,19327,19170,18955,18739,18524,18308,18093,17830,17568,17305,17043,16780,16593,16405,16218,16030,15843,15630,15417,15204,14991,14778,14567,14356,14145,13934,13723,13529,13336,13142,12949,12755,12532,12310,12087,11865,11642,11374,11106,10838,10570,10302,10088,9874,9659,9445,9231,9043,8855,8667,8479,8291,8120,7949,7778,7607,7436,7271,7106,6940,6775,6610,6455,6299,6144,5988,5833
45442,"Nishiusuki-gun, Hinokage-cho, Miyazaki","宮崎県 西臼杵郡 日之影町",8013,7881,7749,7617,7485,7353,7192,7032,6871,6711,6550,6426,6301,6177,6052,5928,5831,5735,5638,5542,5445,5362,5279,5197,5114,5031,4917,4804,4690,4577,4463,4360,4256,4153,4049,3946,3884,3822,3759,3697,3635,3555,3475,3395,3315,3235,3167,3098,3030,2961,2893,2829,2766,2702,2639,2575,2518,2460,2403,2345,2288,2235,2183,2130,2078,2025,1976,1928,1879,1831,1782
45443,"Nishiusuki-gun, Gokase-cho, Miyazaki","宮崎県 西臼杵郡 五ヶ瀬町",6034,5989,5944,5898,5853,5808,5725,5642,5558,5475,5392,5367,5341,5316,5290,5265,5228,5191,5153,5116,5079,5026,4972,4919,4865,4812,4735,4658,4581,4504,4427,4319,4211,4103,3995,3887,3804,3721,3638,3555,3472,3396,3319,3243,3166,3090,3023,2956,2888,2821,2754,2693,2631,2570,2508,2447,2394,2341,2289,2236,2183,2132,2081,2031,1980,1929,1883,1837,1791,1745,1699
